dianne:(235.0, 137.0, 248.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
earnstead:(255.0, 165.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
eucalyptus flower:(173.0, 216.0, 230.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
eclipse:(34.0, 15.0, 70.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
eleck:(197.0, 199.0, 196.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
emberiea:(255.0, 121.0, 77.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
emerald green:(80.0, 200.0, 120.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
eggplant purple:(97.0, 64.0, 81.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
eucalyptus leaf:(33.0, 133.0, 89.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
faloobang:(255.0, 105.0, 180.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
falu red:(128.0, 24.0, 24.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
fern green:(79.0, 121.0, 66.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
flax:(238.0, 220.0, 130.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
french rose:(246.0, 74.0, 138.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
funionz:(77.0, 46.0, 26.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
fresh avacadoo:(255.0, 215.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
galexcias:(88.0, 24.0, 69.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
gamboge:(228.0, 155.0, 15.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
golcli:(128.0, 108.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
green gem:(51.0, 135.0, 9.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
grey:(128.0, 128.0, 128.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
hazel:(165.0, 42.0, 42.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
han purple:(82.0, 24.0, 250.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
harlequin:(63.0, 255.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
heaven:(180.0, 176.0, 236.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
heliotrope:(223.0, 115.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
hollywood cerise:(244.0, 0.0, 161.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
hegarty:(26.0, 255.0, 26.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
jade:(0.0, 168.0, 107.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
jadeykins:(13.0, 138.0, 123.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
jallion:(0.0, 0.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
jazzamoon:(224.0, 209.0, 145.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
jezzepy:(75.0, 60.0, 37.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
juniper:(100.0, 217.0, 30.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
kyrin:(0.0, 0.0, 179.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
lakipa:(222.0, 244.0, 159.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
lemon:(253.0, 233.0, 16.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
leoan:(154.0, 205.0, 50.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
lithium yellow:(255.0, 255.0, 121.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
light grayish violet:(212.0, 199.0, 217.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
light grayish yellow:(245.0, 245.0, 220.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
lilac:(200.0, 162.0, 200.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
madeleine:(47.0, 198.0, 254.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
magenta:(255.0, 0.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
magnolia:(248.0, 244.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
mango yellow:(254.0, 180.0, 15.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
malachite:(11.0, 218.0, 81.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
mariener:(2.0, 44.0, 66.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
matilda:(0.0, 0.0, 139.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
mauve:(224.0, 176.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
mermaid blue:(12.0, 209.0, 192.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
midnight blue:(25.0, 25.0, 112.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
mint green:(152.0, 255.0, 152.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
misty rose:(255.0, 228.0, 225.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
mix thunder:(103.0, 184.0, 141.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
moss green:(173.0, 223.0, 173.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
mustard:(255.0, 219.0, 88.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
mostly desaturated dark orange:(133.0, 92.0, 76.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
myrtle:(33.0, 66.0, 30.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
navy blue:(0.0, 0.0, 128.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
neruple:(133.0, 0.0, 163.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
nellow:(189.0, 44.0, 7.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
nevgan green:(41.0, 117.0, 42.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
ochre:(204.0, 119.0, 34.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
office green:(0.0, 128.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
ogre:(98.0, 43.0, 45.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
old rose:(192.0, 128.0, 129.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
olivine:(154.0, 185.0, 115.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
orchid:(218.0, 112.0, 214.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
owo:(47.0, 50.0, 30.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
paper:(194.0, 178.0, 128.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
peach:(255.0, 229.0, 180.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
pear:(209.0, 226.0, 49.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
periwinkle:(204.0, 204.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
perinto:(191.0, 218.0, 229.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
persimmon:(236.0, 88.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
perfect puppy:(226.0, 220.0, 205.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
pine green:(1.0, 121.0, 111.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
piss yellow:(255.0, 255.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
platinum:(229.0, 228.0, 226.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
plum:(204.0, 153.0, 204.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
powder blue:(176.0, 224.0, 230.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
prizmarine:(18.0, 139.0, 218.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
princess pink:(254.0, 49.0, 194.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
princess karii:(255.0, 230.0, 243.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
prototondio:(167.0, 205.0, 106.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
puce:(204.0, 136.0, 153.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
prussian blue:(0.0, 49.0, 83.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
psychedelic purple:(221.0, 0.0, 255.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
pumpkin:(255.0, 117.0, 24.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
pusheen gray:(207.0, 180.0, 155.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
quartile:(76.0, 187.0, 23.0)|(156.5873260498047, 134.54754638671875, 122.02241516113281)
quartz grey:(108.0, 105.0, 97.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
queen blue:(67.0, 107.0, 149.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
queen mintey:(62.0, 180.0, 137.0)|(156.5873260498047, 134.54754638671875, 122.02240753173828)
racing green:(9.0, 81.0, 25.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
rabbit red:(254.0, 10.0, 0.0)|(156.5873260498047, 134.54754638671875, 122.02242279052734)
